AGE,INCOME,INCPER,SPENDING
50.25,1950,23400,261.6300099
50.25,1358.333333,34300,40.0074699
50.25,1250,15000,13
50.1666679,5333.333333,15200,194.2014098
50.1666679,4970.666667,19882.66602,193.7025151
50.1666679,3416.666667,23666.66602,64.5875102
50.1666679,3333.333333,40000,47.344168
50.1666679,2500,45000,289.6350063
50.1666679,2333.333333,63000,111.5318487
50.1666679,1827.416667,13809.66699,28.7140257
50.1666679,1584.666667,6338.666504,68.1066657
50.1666679,1575,34000,201.6718023
50.1666679,1000,13559,41.7372249
50.0833321,4491.666667,26950,261.0216707
50.0833321,4383.333333,26300,178.5966689
50.0833321,3583.333333,14333.33301,200.2291608
50.0833321,2333.333333,20750,9.6144583
50.0833321,2333.333333,7000,670.2875098
50.0833321,2000,48000,93.4287533
50.0833321,1666.666667,6666.666504,2.1666667
50.0833321,1583.333333,12100,77.9497207
50.0833321,1250,15000,37.3133342
50,5000,15000,838.540867
50,4583.333333,18333.33398,243.6816584
50,3506.166667,42074,19.1666668
50,3333.333333,21500,120.6759612
50,2916.666667,19000,199.6296986
50,2916.666667,15000,280.7738818
50,2916.666667,35000,382.6483712
50,2483.333333,14900,60.3791683
49.9166679,3333.333333,13333.33301,91.0358317
49.9166679,3000,18000,103.7474982
49.9166679,2750,51000,35.9419605
49.9166679,2291.666667,35000,342.8123984
49.9166679,2000,24000,302.6624918
49.9166679,1750,11500,345.6630558
49.8333321,5750,17250,349.3683441
49.8333321,2500,30000,5.5
49.8333321,2250,27000,193.4225075
49.8333321,2083.333333,8333.333008,508.1566672
49.8333321,1750,23400,14.8076927
49.8333321,175,700,47.5749999
49.75,3750,45000,1
49.75,3520,75840,65.8008814
49.75,2500,27500,395.9618136
49.75,1965.5,23586,69.7941725
49.6666679,3866.666667,46400,174.3691643
49.6666679,3333.333333,29000,72.9396505
49.6666679,2916.666667,17500,172.390826
49.6666679,2916.666667,9920,307.6548253
49.6666679,2083.333333,8333.333008,146.1883386
49.6666679,1666.666667,17500,163.5819053
49.6666679,1250,27000,110.9629683
49.5833321,4333.333333,17333.33398,516.2833383
49.5833321,4166.666667,25000,260.2377751
49.5833321,3333.333333,13333.33301,928.7149707
49.5833321,2416.666667,12250,41.9592525
49.5833321,1705.25,20463,17.5000003
49.5833321,1600,26400,3.9999999
49.5833321,1500,18000,108.1683375
49.5833321,1166.666667,15800,228.6098128
49.5833321,1083.333333,8750,11.6374757
49.5,5000,60000,5.5
49.5,4500,55500,158.7081179
49.5,3000,12000,95.1216593
49.5,2333.333333,29000,226.2046064
49.5,1666.666667,20000,164.6900053
49.5,1612.5,10618.75,31.0735103
49.5,1512.5,27750,178.2624339
49.5,1500,9000,139.8824975
49.5,1408.333333,16900,32.5000007
49.4166679,4333.333333,20666.66602,787.9453848
49.4166679,4260.166667,12780.5,269.6125218
49.4166679,3500,16666.66602,364.2198108
49.4166679,3333.333333,13333.33301,7.8333332
49.4166679,1500,11500,37.234568
49.4166679,1166.666667,24000,51.7761819
49.3333321,7166.666667,27750,171.3027187
49.3333321,3298.75,19792.5,222.9558216
49.3333321,2500,15000,181.378331
49.3333321,2083.333333,25000,21.115834
49.3333321,1958.333333,23500,61.2783334
49.3333321,1250,14648,0.3413435
49.25,5416.666667,16250,556.7741518
49.25,4416.666667,17666.66602,158.1516576
49.25,4166.666667,40000,152.5000048
49.25,3152.916667,18917.5,96.2183353
49.25,2916.666667,50000,106.3562511
49.25,2883.333333,17300,72.8333317
49.25,2708.333333,10500,39.3095248
49.25,2333.333333,4666.666504,29.7724996
49.25,2333.333333,28000,1045.613329
49.25,2291.666667,5333.333496,69.3551439
49.25,1750,21000,190.3816573
49.25,1500,18000,122.588329
49.25,1430,32160,0.5335821
49.25,1337.5,42738,296.5239264
49.1666679,4333.333333,26000,634.9458446
49.1666679,4166.666667,12500,589.8108085
49.1666679,3333.333333,26000,55.4717953
49.1666679,3131.916667,18791.5,843.2875274
49.1666679,3041.666667,21900,128.6770855
49.1666679,2418.25,29019,64.600002
49.1666679,2333.333333,14000,9.1666668
49.1666679,2333.333333,14000,164.7383297
49.1666679,2233.333333,15572,18.9730074
49.1666679,1958.333333,23500,5.4999998
49.1666679,1583.333333,7400,227.2447149
49.1666679,1416.666667,8500,1
49.1666679,1333.333333,16000,49.4650006
49.0833321,3750,45000,92.6633296
49.0833321,3083.333333,18500,499.0883321
49.0833321,2916.666667,10625,73.8561743
49.0833321,2083.333333,53000,120.2016526
49.0833321,1500,9000,63.4041633
49.0833321,916.6666667,18680,3.238758
49,7083.333333,57500,116.9513779
49,3166.666667,20000,38.3958345
49,3000,9000,147.7541663
49,2750,33000,111.9508361
48.9166679,3750,15000,203.1333279
48.9166679,2916.666667,35000,198.0066641
48.9166679,2666.666667,32000,5.5
48.9166679,2500,10000,241.7566627
48.9166679,2333.333333,28000,127.9166651
48.9166679,2083.333333,25000,5.5000002
48.9166679,2054,8216,313.4375032
48.9166679,1791.666667,11625,394.3281068
48.9166679,1208.333333,10250,54.3431683
48.8333321,4500,13550,0.9963099
48.8333321,4166.666667,25000,2904.077371
48.8333321,3877.333333,23264,368.2283352
48.8333321,3333.333333,13333.33301,95.2966635
48.8333321,2785.083333,11140.33301,105.5799969
48.8333321,2666.666667,42000,50.4761885
48.8333321,1500,7666.666504,16.5208695
48.8333321,1458.333333,17500,138.1549969
48.8333321,1333.333333,29400,52.8122435
48.8333321,791.6666667,52500,0.9952381
48.75,5000,30000,80.2733377
48.75,4333.333333,26000,155.704158
48.75,2750,45500,256.066706
48.75,2500,8400,88.1517865
48.75,2250,27000,1
48.75,1916.666667,11500,266.9975
48.75,1600,19200,48.9400029
48.6666679,5000,15000,885.0858361
48.6666679,3750,11250,725.6641611
48.6666679,2083.333333,25000,224.6841633
48.6666679,1833.333333,22000,161.4083362
48.5833321,3083.333333,12333.33301,47.2674995
48.5833321,2333.333333,28000,117.6949988
48.5833321,2200,10448,0.8422665
48.5833321,2166.666667,26000,36.4199998
48.5833321,2083.333333,8333.333008,625.5791212
48.5833321,1666.666667,14200,15.2670188
48.5833321,625,37500,8.4170001
48.5,5666.666667,13600,577.5608172
48.5,3541.666667,10625,225.0774919
48.5,3000,18000,158.025004
48.5,2750,34000,70.7037132
48.5,2583.333333,15500,52.8791657
48.5,2500,30000,5.5
48.5,2000,12000,163.9374942
48.5,1666.666667,20000,124.5233417
48.4166679,5583.333333,16750,336.4008206
48.4166679,2838.333333,34060,628.7949887
48.4166679,2708.333333,16250,88.3941655
48.4166679,2500,30000,78.9658353
48.4166679,2333.333333,16400,113.5657529
48.4166679,2333.333333,9333.333008,288.9025013
48.4166679,2083.333333,43000,63.8885656
48.4166679,1583.333333,9500,241.4166729
48.3333321,3916.666667,13400,119.5214687
48.3333321,3583.333333,11000,146.2514655
48.3333321,3083.333333,12333.33301,114.7683325
48.3333321,2708.333333,37540,175.7480406
48.3333321,2541.666667,10166.66699,146.424161
48.3333321,2500,30000,79.6808302
48.3333321,2250,27000,270.3291681
48.3333321,1541.666667,6625,15.3550006
48.3333321,1458.333333,17500,547.731674
48.25,4583.333333,27500,296.2908459
48.25,4166.666667,16250,27.9487188
48.25,4166.666667,12500,91.4266643
48.25,3416.666667,41000,462.8866961
48.25,3083.333333,12333.33301,344.1574903
48.25,3044.916667,38539,719.7274886
48.25,2916.666667,42000,442.936079
48.25,2833.333333,56500,358.820868
48.25,2500,6000,522.2766474
48.25,2333.333333,19000,7.8442983
48.1666679,3833.333333,15666.66699,43.473262
48.1666679,3500,30000,2052.883059
48.1666679,3333.333333,55000,18.6727274
48.1666679,2833.333333,17000,9.4166666
48.1666679,2666.666667,32000,7.1666669
48.1666679,1733.333333,20800,82.160829
48.1666679,1666.666667,20000,55.7341675
48.1666679,1666.666667,23000,377.5000075
48.1666679,1583.333333,9500,739.539129
48.1666679,1541.666667,9250,8.6041664
48.1666679,1500,9000,61.9055573
48.1666679,1416.666667,17000,17.3008332
48.0833321,5000,20000,82.8233361
48.0833321,5000,30000,594.8033556
48.0833321,4500,27000,681.3841537
48.0833321,4166.666667,13000,610.9767283
48.0833321,3750,15000,385.854179
48.0833321,3666.666667,14666.66699,99.5099967
48.0833321,2833.333333,12166.66699,108.7937883
48.0833321,2750,14000,0.5892857
48.0833321,2500,30000,143.4283331
48.0833321,2083.333333,25000,17.3308343
48.0833321,1525,18300,65.4291692
48,5166.666667,14000,500.393901
48,5000,39999.75,195.6643537
48,4375,17500,124.4166656
48,3000,9000,74.3625015
48,2750,16500,133.3658351
48,2701.75,10807,371.2558413
48,2500,6000,249.2599934
48,2450,14700,757.5800583
48,2093.333333,25120,180.9925047
48,1083.333333,27400,47.5021902
47.9166679,7500,12857.14258,207.6808317
47.9166679,4166.666667,32500,21.1583334
47.9166679,4166.666667,12500,86.2366675
47.9166679,4000,48000,106.1950028
47.9166679,3833.333333,16500,3.8333335
47.9166679,3333.333333,16666.66602,18.1253332
47.9166679,3200,38400,115.6891704
47.9166679,3160,18960,44.0625015
47.9166679,2083.333333,24560,461.7314475
47.9166679,1750,19875,860.921219
47.9166679,1395.833333,8375,45.6091686
47.8333321,5000,20000,75.1774991
47.8333321,4550,35300,118.5777633
47.8333321,4458.333333,13375,172.4366668
47.8333321,4166.666667,12500,247.1208572
47.8333321,4000,8000,46.9999984
47.8333321,3500,23400,121.6040589
47.8333321,3333.333333,20000,172.7150008
47.8333321,3274.416667,39293,214.625837
47.8333321,2750,11000,96.214165
47.8333321,2594.25,31131,65.0058355
47.8333321,2384.583333,28615,93.9116673
47.8333321,2125,14550,48.4353914
47.8333321,1333.333333,18000,18.5651854
47.8333321,1333.333333,19600,53.9455762
47.75,3666.666667,14666.66699,369.1216757
47.75,2841.666667,34100,758.4891987
47.75,2750,10000,513.7983151
47.75,2500,10000,26.9633322
47.75,2390,21226.66602,73.6891657
47.75,1925.833333,26372,12.7794951
47.75,1750,21000,105.3333338
47.6666679,5025,60300,97.240834
47.6666679,5000,15000,771.9332725
47.6666679,4000,13250,165.4784828
47.6666679,2916.666667,15000,262.2284181
47.6666679,2666.666667,32000,204.6074867
47.6666679,2333.333333,31000,162.3774196
47.6666679,2214.166667,3795.714356,410.523314
47.6666679,2058,12348,30.9833315
47.6666679,1683.333333,20200,73.3333341
47.6666679,1500,18000,118.6683364
47.6666679,1000,9437.5,37.7160273
47.5833321,4200,12600,216.1650047
47.5833321,3875,15500,58.7458335
47.5833321,3666.666667,10333.33301,340.2796934
47.5833321,2916.666667,13750,31.7434082
47.5833321,2916.666667,11666.66699,98.5533294
47.5833321,2816.666667,33800,406.5433363
47.5833321,2750,13893.33301,227.8099265
47.5833321,2666.666667,7285.714356,116.8601314
47.5833321,2083.333333,32500,68.8923135
47.5833321,1750,83000,9.720512
47.5833321,1549.166667,3098.333252,784.955885
47.5,6833.333333,82000,664.0991854
47.5,5416.666667,65000,297.305837
47.5,4416.666667,17666.66602,49.1875007
47.5,4000,24000,129.080832
47.5,3735.5,22413,32.3474985
47.5,2833.333333,11333.33301,8.7500003
47.5,2500,30000,162.3383351
47.5,2500,20000,241.0225011
47.5,2333.333333,31000,418.3305303
47.5,2217.583333,26611,220.7924935
47.5,2166.666667,6500,103.8291603
47.5,1714.5,4114.799805,12
47.5,1250,3000,81.2233333
47.4166679,4750,11400,406.6591542
47.4166679,4022.583333,24135.5,267.2441672
47.4166679,3375,14300,64.3979923
47.4166679,2500,24600,112.2347545
47.4166679,2500,18000,122.3840378
47.4166679,2500,10000,263.5000087
47.4166679,2491.666667,16075,56.2302869
47.4166679,2000,12000,76.2222186
47.4166679,2000,19666.66602,297.7318466
47.4166679,1916.666667,14500,65.1389093
47.4166679,1500,9000,5.4999999
47.4166679,1250,9400,22.7014627
47.4166679,1166.666667,59000,11.9138419
47.3333321,7500,23750,102.2699964
47.3333321,7000,34666.66797,1616.633922
47.3333321,3958.333333,23750,552.3483176
47.3333321,3750,45000,1
47.3333321,3750,15000,28
47.3333321,3166.666667,6333.333496,506.351682
47.3333321,3083.333333,9250,75.7899988
47.3333321,2714,32568,307.5316556
47.3333321,2608.333333,20800,68.9371219
47.3333321,2333.333333,28000,36.4750009
47.3333321,2291.25,27495,492.2558257
47.3333321,1502,14839.5,58.7565947
47.3333321,1500,8080,238.9845327
47.25,7166.666667,21500,73.618336
47.25,6666.666667,20000,1176.999211
47.25,6500,23450,445.2880956
47.25,4583.333333,35000,316.5230434
47.25,4333.333333,17333.33398,186.6225079
47.25,4166.666667,16666.66602,9.1666666
47.25,4000,24000,344.6216583
47.25,2662.833333,31954,30.6441665
47.25,2600,32100,188.8442457
47.25,2236,63832,47.545125
47.25,1666.666667,20000,175.9924988
47.25,1250,11250,52.0527782
47.1666679,5833.333333,40000,216.7618088
47.1666679,5833.333333,35000,301.4191768
47.1666679,5416.666667,14000,208.9858381
47.1666679,4333.333333,17333.33398,635.3525172
47.1666679,3083.333333,38600,102.0934861
47.1666679,3041.666667,13125,76.3904445
47.1666679,3000,12200,388.9716268
47.1666679,2916.666667,18500,210.1466091
47.1666679,2916.666667,35000,293.419178
47.1666679,2166.666667,26000,217.6091584
47.1666679,2083.333333,27000,36.2530855
47.1666679,2000,25800,51.0496125
47.1666679,1833.333333,22000,109.4533348
47.1666679,1666.666667,20000,322.936674
47.1666679,1616.666667,19400,27.166666
47.1666679,1500,11333.33301,99.0719162
47.1666679,1375,5500,27.7708345
47.0833321,5000,17000,60.6955914
47.0833321,4408.333333,52900,69.7500002
47.0833321,3750,15000,13.6825
47.0833321,3333.333333,40000,209.0899895
47.0833321,2916.666667,45000,406.8750205
47.0833321,2333.333333,29000,0.9655173
47.0833321,2225,15975,211.5205482
47.0833321,2141.666667,25700,135.4216692
47.0833321,2000,12000,54.1299991
47.0833321,1666.666667,22400,30.3407727
47.0833321,1666.666667,20000,442.5708453
47,5916.666667,17750,150.9233338
47,5000,30000,779.0108025
47,4166.666667,16666.66602,133.3300024
47,2916.666667,8750,258.5333244
47,2833.333333,40350,120.1810806
47,2745,8235,128.1533287
47,2318.416667,12808.33301,15.2650466
47,2083.333333,53000,101.4937103
47,2000,12000,219.8516577
47,1749,20988,18.4916667
47,1633.333333,9800,201.2499941
47,1583.333333,19000,431.6949894
47,897.5833333,7103.666504,113.4343048
46.9166679,7500,30000,93.6366711
46.9166679,5833.333333,23333.33398,719.5275091
46.9166679,5622.916667,13495,261.663329
46.9166679,5000,20000,606.0799956
46.9166679,4333.333333,13000,394.6558287
46.9166679,4166.666667,50000,121.1508255
46.9166679,3750,13812.5,476.5337147
46.9166679,3500,21000,599.1758779
46.9166679,2583.333333,38000,1257.82154
46.9166679,2500,15750,64.2365078
46.9166679,2083.333333,25000,241.1874942
46.9166679,2083.333333,12333.33301,382.7967371
46.9166679,2036.666667,13420,134.7538805
46.9166679,1833.333333,34000,56.8678429
46.8333321,5416.666667,21666.66602,339.8324953
46.8333321,3598.416667,14393.66699,142.9141591
46.8333321,3500,21000,259.0291835
46.8333321,3200,19200,56.7441642
46.8333321,2500,12333.33301,42.9020263
46.8333321,2500,13333.33301,83.7500021
46.8333321,2058.25,9633,166.6784404
46.8333321,1766.666667,15850,78.3608643
46.8333321,1666.666667,20000,144.9166611
46.75,4500,54000,513.0475089
46.75,2500,39375,270.6450969
46.75,2333.333333,14000,1
46.75,1450,15800,48.1806846
46.6666679,6250,21750,91.5402314
46.6666679,5575,22300,287.0533309
46.6666679,5000,40000,391.0218552
46.6666679,4833.333333,26833.33398,1089.90105
46.6666679,3416.666667,50600,149.3434447
46.6666679,2916.666667,24812.5,139.9388723
46.6666679,2500,15000,212.855842
46.6666679,2337.666667,28052,104.5716681
46.6666679,2333.333333,7000,52.0858336
46.6666679,2333.333333,28000,466.9258098
46.6666679,2102.166667,20175.5,20.0339076
46.6666679,2100.833333,12605,123.5033393
46.6666679,2083.333333,26600,8.6152878
46.6666679,1958.333333,21018.5,253.3134061
46.6666679,1916.666667,7666.666504,114.5383303
46.6666679,1458.333333,17500,61.1850022
46.5833321,4200,25200,1164.95828
46.5833321,3500,10500,842.6341787
46.5833321,2500,30000,179.8325032
46.5833321,2250,27000,129.22417
46.5833321,2083.333333,26751,232.7358505
46.5833321,1666.666667,20000,13.210834
46.5,4166.666667,25000,113.5000028
46.5,4166.666667,16666.66602,828.5000299
46.5,3833.333333,11500,358.3883469
46.5,2916.666667,11666.66699,123.3458395
46.5,2750,8250,139.0641704
46.5,1442.75,18013,40.326999
46.5,360,3858,43.3618033
46.4166679,4333.333333,26500,205.1567646
46.4166679,3490.333333,48829,326.8571503
46.4166679,3000,7200,331.5033317
46.4166679,2666.666667,17500,292.3817237
46.4166679,2500,13333.33301,1160.32809
46.4166679,1380,16560,93.1116629
46.3333321,6666.666667,29666.66602,125.5925124
46.3333321,3500,21000,30.9458324
46.3333321,3375,11125,569.5817024
46.3333321,3333.333333,20000,271.8772242
46.3333321,3250,13000,222.7641512
46.3333321,3083.333333,37000,113.8633375
46.3333321,2500,11450,155.2379876
46.3333321,2500,42000,164.9029739
46.3333321,2083.333333,61000,863.2168174
46.3333321,2041.666667,30500,7.1290984
46.3333321,1833.333333,29400,0.7482993
46.3333321,1750,6075,28.0568916
46.3333321,1666.666667,37188,4.2128284
46.3333321,1450,21400,645.5345929
46.3333321,1416.666667,11083.33301,44.6235125
46.3333321,1333.333333,16000,61.7425044
46.25,6000,89400,151.7140903
46.25,5000,24000,511.0111088
46.25,4604.166667,13812.5,139.9891637
46.25,4333.333333,10800,259.0121602
46.25,4166.666667,68000,29.7420328
46.25,3666.666667,22000,65.803336
46.25,3583.333333,21500,99.1208373
46.25,3250,19500,1100.513376
46.25,3125,42500,173.6698672
46.25,3000,22000,5.2840908
46.25,2916.666667,63000,151.973151
46.25,2747.5,32970,197.3166636
46.25,2666.666667,12375,151.0599355
46.25,2500,13333.33301,4.125
46.25,2500,14250,200.4969306
46.25,2383.333333,31100,448.2743397
46.25,2000,9250,65.4335171
46.25,1875,22500,788.0041748
46.25,1872.5,22470,31.3641665
46.25,1779.166667,28850,0.7400347
46.25,1666.666667,20000,11.4166667
46.25,1666.666667,14500,269.6005752
46.1666679,6250,18750,255.2499995
46.1666679,3900,11700,21.095
46.1666679,3583.333333,61125,234.0519068
46.1666679,3500,42000,461.4691734
46.1666679,3333.333333,40000,152.4800062
46.1666679,3166.666667,19000,3.3333332
46.1666679,2916.666667,8750,55.0333379
46.1666679,2550,7650,566.6333087
46.1666679,2500,19500,0.7692308
46.1666679,2500,30000,9.1666664
46.1666679,2500,11625,138.7241855
46.1666679,2150,8600,164.9766721
46.1666679,2083.333333,25000,24.6049991
46.1666679,2083.333333,15750,201.863749
46.1666679,1800,46600,26.838926
46.1666679,1666.666667,5700,320.0596571
